,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,rn,rn2
1098894,130,CASH_OUT,165154.3,C6602407,0.0,0.0,C690195469,715440.0,880594.3,0,1.0,23.0
1254939,134,CASH_OUT,397601.15,C509550276,0.0,0.0,C690195469,880594.3,1278195.45,0,1.0,24.0
1289124,135,CASH_OUT,119096.29,C39048340,11119.0,0.0,C690195469,1278195.45,1397291.74,0,1.0,25.0
1627701,157,CASH_OUT,261078.78,C142514412,22488.0,0.0,C690195469,1397291.74,1658370.52,0,1.0,26.0
1771769,162,CASH_OUT,140333.4,C986364935,501787.0,361453.6,C690195469,1658370.52,1798703.91,0,1.0,27.0
2196566,185,CASH_IN,378389.01,C1411335216,16646170.08,17024559.09,C690195469,1798703.91,1345130.09,0,1.0,28.0
2242055,186,CASH_IN,75184.81,C1628310912,7332430.08,7407614.89,C690195469,1420314.9,1345130.09,0,1.0,29.0
2648255,209,CASH_OUT,66322.42,C470954833,393.0,0.0,C690195469,1345130.09,1411452.51,0,1.0,30.0
2670674,210,CASH_OUT,432733.42,C421147697,0.0,0.0,C690195469,1411452.51,1844185.94,0,1.0,31.0
2703722,211,CASH_OUT,405062.33,C418222166,405062.33,0.0,C690195469,1844185.94,2249248.27,1,1.0,32.0
3233050,250,CASH_IN,19507.57,C437470291,11331.0,30838.57,C690195469,2249248.27,2229740.7,0,1.0,33.0
4498920,325,CASH_OUT,220173.43,C729794014,0.0,0.0,C690195469,2229740.7,2449914.13,0,1.0,34.0
4562454,327,CASH_IN,265816.56,C1602796871,31367.0,297183.56,C690195469,2449914.13,2184097.57,0,1.0,35.0
3102971,235,CASH_OUT,57839.87,C628126006,243813.0,185973.13,C690378183,112011.97,169851.84,0,1.0,1.0
3448266,257,CASH_IN,46143.05,C2026838952,9524727.95,9570871.0,C690378183,169851.84,123708.79,0,1.0,2.0
4250006,306,CASH_OUT,311794.31,C106015217,99922.0,0.0,C690378183,123708.79,435503.1,0,1.0,3.0
4408934,322,CASH_IN,182222.23,C490265351,5129475.36,5311697.59,C690378183,435503.1,253280.87,0,1.0,4.0
4734120,332,CASH_IN,65078.16,C459538512,890709.18,955787.34,C690378183,253280.87,188202.71,0,1.0,5.0
6022061,469,CASH_OUT,4417191.86,C790582807,4417191.86,0.0,C690378183,188202.71,4605394.57,1,1.0,6.0
6051012,493,CASH_OUT,181576.08,C1060317404,100883.0,0.0,C690378183,4605394.57,4786970.65,0,1.0,7.0
6183571,567,CASH_OUT,204113.64,C255228710,0.0,0.0,C690378183,4786970.65,4991084.29,0,1.0,8.0
4542082,326,CASH_IN,89724.78,C887403984,8085.0,97809.78,C690443713,0.0,0.0,0,1.0,1.0
6160593,549,CASH_OUT,21662.5,C34016039,21662.5,0.0,C690443713,0.0,21662.5,1,1.0,2.0
611766,34,CASH_IN,141530.18,C655375237,481.0,142011.18,C690687822,0.0,0.0,0,1.0,1.0
960458,44,CASH_OUT,170707.62,C1101178699,59238.0,0.0,C690687822,0.0,170707.62,0,1.0,2.0
1030458,66,CASH_OUT,150405.2,C1857116353,150405.2,0.0,C690687822,170707.62,321112.82,1,1.0,3.0
1417999,139,CASH_OUT,205822.54,C696850296,0.0,0.0,C690687822,321112.82,526935.35,0,1.0,4.0
1499416,143,CASH_OUT,86090.72,C1681447041,0.0,0.0,C690687822,526935.35,613026.08,0,1.0,5.0
1644692,157,CASH_OUT,301279.47,C2081329841,5515.0,0.0,C690687822,613026.08,914305.55,0,1.0,6.0
1947020,177,CASH_OUT,33032.18,C347207087,21953.0,0.0,C690687822,914305.55,947337.73,0,1.0,7.0
1997444,179,TRANSFER,821605.68,C1397507713,0.0,0.0,C690687822,947337.73,1768943.4,0,1.0,8.0
2009223,180,CASH_OUT,197851.64,C1079380855,0.0,0.0,C690687822,1768943.4,1966795.05,0,1.0,9.0
2105408,183,CASH_OUT,207002.12,C278876622,3182.0,0.0,C690687822,1966795.05,2173797.17,0,1.0,10.0
2473836,204,CASH_OUT,96663.8,C266104998,0.0,0.0,C690687822,2173797.17,2270460.97,0,1.0,11.0
2592916,207,CASH_IN,84300.69,C859275405,17197.0,101497.69,C690687822,2270460.97,2186160.29,0,1.0,12.0
2652791,209,CASH_IN,162286.19,C1941737481,2726211.32,2888497.51,C690687822,2186160.29,2023874.1,0,1.0,13.0
2702430,211,CASH_OUT,159774.45,C552942891,0.0,0.0,C690687822,2023874.1,2491088.51,0,1.0,14.0
2720042,211,TRANSFER,307439.96,C1047688615,0.0,0.0,C690687822,2183648.55,2491088.51,0,1.0,15.0
3308931,252,CASH_OUT,360129.2,C51631534,115323.0,0.0,C690687822,2491088.51,2851217.71,0,1.0,16.0
3931587,285,CASH_IN,84898.79,C1083534766,13414.0,98312.79,C690687822,2851217.71,2766318.92,0,1.0,17.0
5082232,355,CASH_IN,3503.61,C616404089,22188170.1,22191673.71,C690687822,2766318.92,2762815.31,0,1.0,18.0
5228318,371,CASH_OUT,112631.91,C1586191954,0.0,0.0,C690687822,2762815.31,2875447.22,0,1.0,19.0
5602078,394,CASH_OUT,31460.69,C1959980683,0.0,0.0,C690687822,2875447.22,2906907.91,0,1.0,20.0
3876907,283,CASH_IN,99286.44,C261011733,922.0,100208.44,C691520434,0.0,0.0,0,1.0,1.0
6078969,519,CASH_OUT,1049424.26,C182308284,1049424.26,0.0,C691520434,0.0,1049424.26,1,1.0,2.0
1601632,156,CASH_IN,306374.75,C2116619210,50656.0,357030.75,C693486169,0.0,0.0,0,1.0,1.0
4657858,330,CASH_IN,4672.81,C299940849,6593.0,11265.81,C693486169,0.0,0.0,0,1.0,2.0
5058362,354,CASH_IN,257835.05,C842941226,26257.0,284092.05,C693486169,0.0,0.0,0,1.0,3.0
6065319,513,CASH_OUT,100762.66,C1991632436,100762.66,0.0,C693486169,0.0,100762.66,1,1.0,4.0
2660588,210,CASH_IN,24396.26,C1903559983,19074.0,43470.26,C69373122,33443.0,9046.74,0,1.0,1.0
3313097,252,TRANSFER,650983.44,C1450514931,115981.17,0.0,C69373122,0.0,650983.44,0,1.0,2.0
3653944,275,CASH_IN,168101.99,C638584212,5370035.77,5538137.76,C69373122,650983.44,482881.46,0,1.0,3.0
4327818,308,CASH_IN,293684.16,C1180273147,4940653.84,5234338.0,C69373122,482881.46,189197.3,0,1.0,4.0
4397198,321,CASH_OUT,14543.82,C1457408519,63944.0,49400.18,C69373122,189197.3,203741.11,0,1.0,5.0
6281489,647,CASH_OUT,964876.58,C334503836,964876.58,0.0,C69373122,203741.11,1168617.69,1,1.0,6.0
74064,10,TRANSFER,80310.71,C704870327,0.0,0.0,C697156329,82748.0,0.0,0,1.0,1.0
75935,10,CASH_IN,149379.78,C1923516744,20013.0,169392.78,C697156329,163058.71,0.0,0,1.0,2.0
105874,10,CASH_OUT,112512.48,C1070599869,10364.0,0.0,C697156329,0.0,112512.48,0,1.0,3.0
136420,11,CASH_OUT,2100.0,C169099320,2100.0,0.0,C697156329,112512.48,114612.48,1,1.0,4.0
167969,12,CASH_OUT,248601.93,C1735150711,11267.0,0.0,C697156329,114612.48,713372.58,0,1.0,5.0
190358,13,TRANSFER,350158.18,C1367529249,0.0,0.0,C697156329,363214.41,713372.58,0,1.0,6.0
227108,14,TRANSFER,238432.84,C262972409,212.0,0.0,C697156329,713372.58,1404215.6,0,1.0,7.0
264209,15,CASH_OUT,452410.17,C1674886122,0.0,0.0,C697156329,951805.43,1404215.6,0,1.0,8.0
335990,16,CASH_OUT,112347.17,C1010224514,0.0,0.0,C697156329,1404215.6,1384720.91,0,1.0,9.0
355714,17,CASH_OUT,79490.94,C1321769236,0.0,0.0,C697156329,1516562.77,1384720.91,0,1.0,10.0
358543,17,CASH_IN,211332.8,C2085385574,5053297.57,5264630.37,C697156329,1596053.71,1384720.91,0,1.0,11.0
366866,17,CASH_IN,414309.91,C763130288,1097668.59,1511978.51,C697156329,1384720.91,1950061.09,0,1.0,12.0
369993,17,CASH_OUT,326385.98,C636954673,0.0,0.0,C697156329,970411.0,1950061.09,0,1.0,13.0
389470,17,TRANSFER,653264.11,C131853426,0.0,0.0,C697156329,1296796.98,1950061.09,0,1.0,14.0
466971,19,CASH_OUT,274126.31,C2102339234,545960.18,271833.86,C697156329,1950061.09,2224187.4,0,1.0,15.0
581316,33,CASH_OUT,95878.89,C1338237889,0.0,0.0,C697156329,2224187.4,2552664.55,0,1.0,16.0
585768,33,CASH_OUT,232598.25,C404284306,0.0,0.0,C697156329,2320066.3,2552664.55,0,1.0,17.0
668792,36,CASH_IN,394412.95,C964538633,11221.0,405633.95,C697156329,2552664.55,2158251.6,0,1.0,18.0
1201682,133,CASH_IN,52563.34,C247159225,1554763.45,1607326.79,C697156329,2158251.6,2105688.26,0,1.0,19.0
1235297,134,TRANSFER,1409790.41,C1323699472,0.0,0.0,C697156329,2105688.26,3515478.66,0,1.0,20.0
1420655,139,CASH_IN,50032.93,C863230562,6510160.47,6560193.4,C697156329,3515478.66,3465445.73,0,1.0,21.0
1464877,140,DEBIT,2170.07,C1308927165,52738.0,50567.93,C697156329,3465445.73,3467615.81,0,1.0,22.0
1704649,160,CASH_IN,20953.0,C1337614925,7542815.49,7563768.49,C697156329,3467615.81,3446662.8,0,1.0,23.0
1890745,165,TRANSFER,651843.81,C1163032077,0.0,0.0,C697156329,3446662.8,4098506.61,0,1.0,24.0
1937159,177,CASH_IN,152382.8,C2119271671,145627.0,298009.8,C697156329,4098506.61,3946123.81,0,1.0,25.0
2632254,209,CASH_IN,30218.08,C904708758,2871330.02,2901548.1,C697156329,3946123.81,3915905.73,0,1.0,26.0
2972588,231,CASH_IN,251586.25,C22515750,8852939.19,9104525.44,C697156329,3915905.73,3664319.48,0,1.0,27.0
3621788,274,CASH_OUT,256187.52,C779490684,106733.0,0.0,C697156329,3664319.48,3920507.0,0,1.0,28.0
4171576,304,CASH_IN,79237.81,C1760336735,68545.0,147782.81,C697156329,3920507.0,3841269.19,0,1.0,29.0
4416458,322,CASH_OUT,82814.88,C1428683615,0.0,0.0,C697156329,3841269.19,3924084.07,0,1.0,30.0
4995150,352,CASH_OUT,270659.45,C823412332,0.0,0.0,C697156329,3924084.07,4194743.52,0,1.0,31.0
5051104,354,CASH_OUT,358237.55,C2001847445,32057.0,0.0,C697156329,4194743.52,4552981.07,0,1.0,32.0
5119206,356,CASH_OUT,304782.54,C667884868,3479.06,0.0,C697156329,4552981.07,4857763.62,0,1.0,33.0
5198220,369,TRANSFER,1217043.14,C139791483,0.0,0.0,C697156329,4857763.62,6074806.76,0,1.0,34.0
5663018,396,CASH_OUT,93032.86,C554589485,0.0,0.0,C697156329,6074806.76,6167839.62,0,1.0,35.0
675239,36,CASH_OUT,149540.04,C922820662,30049.0,0.0,C697452731,54384.67,203924.71,0,1.0,1.0
945565,43,CASH_OUT,162509.1,C1057341905,11293.0,0.0,C697452731,203924.71,436178.93,0,1.0,2.0
950830,44,CASH_OUT,69745.12,C2092381064,0.0,0.0,C697452731,366433.81,436178.93,0,1.0,3.0
1121724,130,CASH_OUT,370755.25,C1132207452,29804.0,0.0,C697452731,436178.93,806934.17,0,1.0,4.0
1139110,131,TRANSFER,411392.7,C1220713523,0.0,0.0,C697452731,806934.17,1218326.88,0,1.0,5.0
1174118,132,CASH_OUT,346958.88,C904664427,0.0,0.0,C697452731,1218326.88,1756023.24,0,1.0,6.0
1186591,132,CASH_OUT,190737.49,C367922797,190737.49,0.0,C697452731,1565285.75,1756023.24,1,1.0,7.0
1232533,134,CASH_OUT,187463.09,C962381852,0.0,0.0,C697452731,1756023.24,2316231.56,0,1.0,8.0
1243839,134,CASH_OUT,372745.23,C819977899,0.0,0.0,C697452731,1943486.33,2316231.56,0,1.0,9.0
1284655,135,CASH_OUT,286448.8,C1669455921,0.0,0.0,C697452731,2316231.56,2602680.35,0,1.0,10.0
1430660,139,CASH_OUT,473472.96,C1927810545,0.0,0.0,C697452731,2602680.35,3076153.31,0,1.0,11.0
1608448,156,CASH_IN,689502.17,C111560345,5566171.29,6255673.46,C697452731,3076153.31,2386651.14,0,1.0,12.0
1768834,162,TRANSFER,1118860.47,C488662320,0.0,0.0,C697452731,2386651.14,3505511.61,0,1.0,13.0
1954029,178,CASH_OUT,183897.64,C1764957014,0.0,0.0,C697452731,3505511.61,3689409.25,0,1.0,14.0
2095705,182,CASH_OUT,12573.01,C1841197281,907059.0,894485.99,C697452731,3689409.25,3701982.26,0,1.0,15.0
2683011,210,TRANSFER,1351573.66,C1367151836,0.0,0.0,C697452731,3701982.26,5053555.92,0,1.0,16.0
2704086,211,CASH_IN,257863.71,C1309634465,12530249.22,12788112.93,C697452731,5053555.92,4795692.21,0,1.0,17.0
3099198,235,CASH_IN,210092.13,C465002638,3446169.4,3656261.53,C697452731,4795692.21,4585600.08,0,1.0,18.0
3722312,278,CASH_OUT,167343.2,C954193288,0.0,0.0,C697452731,4585600.08,4752943.28,0,1.0,19.0
5400953,377,TRANSFER,1355310.47,C2131215942,376243.0,0.0,C697452731,4752943.28,6108253.75,0,1.0,20.0
5824102,402,CASH_OUT,125887.42,C610513194,31274.0,0.0,C697452731,6108253.75,6018747.82,0,1.0,21.0
5830254,402,CASH_IN,215393.35,C1202914000,7295001.39,7510394.74,C697452731,6234141.17,6018747.82,0,1.0,22.0
5974609,407,TRANSFER,2140296.91,C514917605,0.0,0.0,C697452731,6018747.82,8159044.73,0,1.0,23.0
582461,33,CASH_OUT,260204.36,C291419134,170.0,0.0,C697599749,0.0,260204.36,0,1.0,1.0
597819,33,CASH_OUT,173554.85,C15124598,81629.0,0.0,C697599749,260204.36,433759.21,0,1.0,2.0
891809,42,CASH_OUT,87681.33,C2037667391,15625.0,0.0,C697599749,433759.21,521440.54,0,1.0,3.0
983944,44,CASH_IN,30340.62,C45466585,4474020.86,4504361.49,C697599749,521440.54,491099.92,0,1.0,4.0
991099,45,CASH_OUT,137182.4,C1432045813,0.0,0.0,C697599749,491099.92,628282.31,0,1.0,5.0
1059601,107,CASH_OUT,418691.02,C1963602022,418691.02,0.0,C697599749,628282.31,1046973.33,1,1.0,6.0
1379907,138,CASH_OUT,211591.25,C1873765036,0.0,0.0,C697599749,1046973.33,1163827.35,0,1.0,7.0
1413052,139,CASH_IN,94737.23,C188749782,1517976.34,1612713.57,C697599749,1258564.58,1163827.35,0,1.0,8.0
1708764,160,CASH_OUT,410422.27,C1568892539,155512.0,0.0,C697599749,1163827.35,1574249.62,0,1.0,9.0
2140714,184,CASH_OUT,68223.08,C728202472,0.0,0.0,C697599749,1574249.62,1642472.7,0,1.0,10.0
2176592,185,CASH_OUT,192619.86,C825791953,0.0,0.0,C697599749,1642472.7,1835092.56,0,1.0,11.0
2236708,186,CASH_OUT,88074.63,C1408154904,0.0,0.0,C697599749,1835092.56,1923167.19,0,1.0,12.0
2573111,207,CASH_IN,316307.64,C827363197,1063289.92,1379597.56,C697599749,1923167.19,1606859.55,0,1.0,13.0
2839157,226,DEBIT,2410.38,C223124056,0.0,0.0,C697599749,1606859.55,1609269.93,0,1.0,14.0
3040967,234,CASH_OUT,170426.31,C1123463844,0.0,0.0,C697599749,1609269.93,1779696.24,0,1.0,15.0
3427705,256,CASH_OUT,249957.36,C512386720,0.0,0.0,C697599749,1779696.24,2029653.6,0,1.0,16.0
3486817,258,CASH_OUT,229081.92,C755068243,16411.25,0.0,C697599749,2029653.6,2258735.52,0,1.0,17.0
5009357,353,CASH_IN,149891.16,C1217885393,2621404.87,2771296.04,C697599749,2258735.52,2108844.36,0,1.0,18.0
5270316,372,CASH_OUT,245416.46,C1105718103,0.0,0.0,C697599749,2108844.36,2354260.82,0,1.0,19.0
1594893,156,CASH_OUT,368045.88,C276453683,9074.0,0.0,C697909635,0.0,368045.88,0,1.0,1.0
1619664,157,CASH_IN,259883.8,C1575270523,44279.0,304162.8,C697909635,368045.88,108162.07,0,1.0,2.0
1817205,163,CASH_OUT,292025.09,C1245357595,2723.0,0.0,C697909635,108162.07,400187.17,0,1.0,3.0
2405207,202,CASH_OUT,191925.28,C2025304459,813527.08,621601.8,C697909635,400187.17,592112.45,0,1.0,4.0
2467503,203,CASH_OUT,14685.21,C903140868,0.0,0.0,C697909635,592112.45,606797.66,0,1.0,5.0
2690194,211,CASH_OUT,452181.54,C777960042,0.0,0.0,C697909635,606797.66,1058979.19,0,1.0,6.0
4388769,319,CASH_OUT,88424.06,C871094830,88424.06,0.0,C697909635,1058979.19,1147403.25,1,1.0,7.0
4684314,331,CASH_IN,211844.09,C692061184,6834713.54,7046557.63,C697909635,1147403.25,935559.16,0,1.0,8.0
6195349,573,CASH_OUT,128018.77,C387439086,0.0,0.0,C697909635,935559.16,1063577.93,0,1.0,9.0
4460594,323,CASH_OUT,464632.97,C1261342282,19825.0,0.0,C698487016,0.0,464632.97,0,1.0,1.0
4649001,330,DEBIT,1633.03,C1648396319,0.0,0.0,C698487016,464632.97,466266.0,0,1.0,2.0
5452249,379,CASH_OUT,277817.95,C798973323,0.0,0.0,C698487016,466266.0,543459.76,0,1.0,3.0
5495888,380,CASH_IN,200624.2,C392851386,5442350.76,5642974.96,C698487016,744083.96,543459.76,0,1.0,4.0
5926552,404,CASH_IN,69147.6,C2136836720,11454.0,80601.6,C698487016,543459.76,474312.15,0,1.0,5.0
5995573,422,CASH_OUT,87381.78,C424245549,87381.78,0.0,C698487016,474312.15,561693.93,1,1.0,6.0
6146251,546,CASH_IN,69429.64,C359483014,2922955.19,2992384.83,C698487016,561693.93,492264.29,0,1.0,7.0
1172645,132,CASH_OUT,245797.07,C1698701418,0.0,0.0,C700461668,276312.0,595014.67,0,1.0,1.0
1336746,137,CASH_OUT,107679.89,C1388940162,0.0,0.0,C700461668,595014.67,702694.56,0,1.0,2.0
1975823,178,CASH_OUT,102877.25,C446662672,0.0,0.0,C700461668,702694.56,805571.81,0,1.0,3.0
2076126,182,CASH_OUT,369891.26,C1937468853,98401.0,0.0,C700461668,805571.81,1175463.07,0,1.0,4.0
2220553,186,CASH_OUT,1878.77,C2145767369,0.0,0.0,C700461668,1175463.07,1177341.84,0,1.0,5.0
2359023,190,TRANSFER,941048.76,C117202664,0.0,0.0,C700461668,1177341.84,2118390.59,0,1.0,6.0
2807046,225,CASH_IN,33039.01,C1617096100,20204.0,53243.01,C700461668,2118390.59,2085351.58,0,1.0,7.0
2954398,230,CASH_IN,115727.2,C1547387077,1775749.7,1891476.9,C700461668,2085351.58,1969624.38,0,1.0,8.0
3168473,238,DEBIT,31376.1,C402130838,69770.49,38394.39,C700461668,1969624.38,2001000.49,0,1.0,9.0
3200464,249,CASH_IN,8097.59,C942804446,3662904.55,3671002.14,C700461668,2001000.49,1992902.9,0,1.0,10.0
4441652,323,CASH_IN,17187.8,C1109285874,7012981.55,7030169.34,C700461668,1992902.9,1975715.1,0,1.0,11.0
4486594,324,CASH_OUT,10211.81,C268984152,10211.81,0.0,C700461668,1975715.1,1985926.91,1,1.0,12.0
4931435,350,CASH_OUT,269999.41,C821218918,6825.0,0.0,C700461668,1985926.91,2255926.32,0,1.0,13.0
4953178,351,CASH_OUT,134603.04,C1932030929,0.0,0.0,C700461668,2255926.32,2390529.36,0,1.0,14.0
5615614,395,CASH_OUT,119507.71,C1780659523,0.0,0.0,C700461668,2390529.36,2510037.08,0,1.0,15.0
6152202,546,CASH_OUT,139427.16,C1732246843,788.0,0.0,C700461668,2510037.08,2649464.24,0,1.0,16.0
6000483,426,CASH_OUT,262952.99,C1504018334,14792.0,0.0,C700621528,0.0,262952.99,0,1.0,1.0
6278027,641,CASH_OUT,2205.55,C1938167452,2205.55,0.0,C700621528,262952.99,265158.54,1,1.0,2.0
621160,34,CASH_OUT,31693.59,C768313979,6540.0,0.0,C70120540,6747.19,38440.78,0,1.0,1.0
871061,42,CASH_IN,286883.55,C1170375395,495391.0,782274.55,C70120540,38440.78,0.0,0,1.0,2.0
1118024,130,CASH_OUT,21531.0,C820901487,21531.0,0.0,C70120540,0.0,21531.0,1,1.0,3.0
2015343,180,CASH_OUT,122659.07,C65172403,23760.0,0.0,C70120540,21531.0,144190.07,0,1.0,4.0
2183368,185,CASH_OUT,161610.99,C1849068100,106605.0,0.0,C70120540,144190.07,305801.06,0,1.0,5.0
2254764,187,CASH_IN,45828.33,C692569531,20363.0,66191.33,C70120540,305801.06,259972.72,0,1.0,6.0
2330240,188,TRANSFER,1301692.82,C1185719924,4519.0,0.0,C70120540,259972.72,1561665.55,0,1.0,7.0
3586472,262,CASH_OUT,121096.29,C1103120076,20737.0,0.0,C70120540,1561665.55,1682761.84,0,1.0,8.0
3841908,282,CASH_OUT,128932.88,C741739042,17993.0,0.0,C70120540,1682761.84,1811694.72,0,1.0,9.0
5042928,354,TRANSFER,410492.49,C1663860205,0.0,0.0,C70120540,1811694.72,2222187.21,0,1.0,10.0
5165376,358,CASH_IN,94854.88,C1784919620,3847460.06,3942314.94,C70120540,2222187.21,2127332.34,0,1.0,11.0
5738621,399,CASH_IN,94252.89,C707366,5271855.85,5366108.74,C70120540,2127332.34,2033079.45,0,1.0,12.0
386928,17,CASH_IN,154234.5,C1908493274,2059.0,156293.5,C701761965,0.0,0.0,0,1.0,1.0
404811,18,CASH_IN,104685.61,C330646259,2425.0,107110.61,C701761965,0.0,0.0,0,1.0,2.0
807166,40,TRANSFER,488361.92,C624065590,104437.0,0.0,C701761965,0.0,488361.92,0,1.0,3.0
835693,41,CASH_IN,66432.78,C1312097761,4662047.72,4728480.49,C701761965,488361.92,421929.14,0,1.0,4.0
1130021,131,CASH_OUT,232420.95,C1432040481,0.0,0.0,C701761965,421929.14,654350.09,0,1.0,5.0
1439972,140,TRANSFER,86088.23,C993519146,0.0,0.0,C701761965,654350.09,502545.78,0,1.0,6.0
1446817,140,CASH_IN,237892.54,C2039535296,5198621.78,5436514.31,C701761965,740438.32,502545.78,0,1.0,7.0
1470050,141,CASH_OUT,221992.75,C2137413918,61411.43,0.0,C701761965,502545.78,724538.53,0,1.0,8.0
1598914,156,CASH_OUT,37948.74,C243780921,24058.0,0.0,C701761965,724538.53,762487.27,0,1.0,9.0
1701044,159,CASH_IN,227998.96,C791977170,10130.0,238128.96,C701761965,762487.27,534488.32,0,1.0,10.0
1955977,178,CASH_OUT,38072.7,C1591910523,0.0,0.0,C701761965,534488.32,572561.01,0,1.0,11.0
2191779,185,CASH_IN,90741.5,C1429695679,14732427.38,14823168.88,C701761965,572561.01,481819.51,0,1.0,12.0
2258768,187,CASH_OUT,87234.08,C1199767094,121866.0,34631.92,C701761965,481819.51,569053.59,0,1.0,13.0
2428513,202,CASH_OUT,9340.56,C1558393426,22471.0,13130.44,C701761965,569053.59,578394.15,0,1.0,14.0
2507425,205,CASH_IN,84210.77,C1768053965,30952.0,115162.77,C701761965,578394.15,494183.39,0,1.0,15.0
2864665,227,CASH_OUT,479839.54,C1854942678,267.0,0.0,C701761965,494183.39,974022.93,0,1.0,16.0
3380635,254,CASH_OUT,36316.83,C47489845,0.0,0.0,C701761965,974022.93,1010339.76,0,1.0,17.0
4919915,350,CASH_OUT,361526.93,C1895027693,22731.0,0.0,C701761965,1010339.76,1371866.69,0,1.0,18.0
6216502,589,CASH_OUT,164296.85,C337181561,164296.85,0.0,C701761965,1371866.69,1536163.54,1,1.0,19.0
2133135,183,CASH_IN,397763.08,C277467883,9957.0,407720.08,C70209751,60667.11,0.0,0,1.0,1.0
2666970,210,CASH_IN,43548.22,C1357587130,91958.0,135506.22,C70209751,0.0,0.0,0,1.0,2.0
2995083,232,CASH_OUT,85828.88,C1726655545,33685.0,0.0,C70209751,0.0,85828.88,0,1.0,3.0
3115844,236,CASH_OUT,182988.98,C40293462,50025.0,0.0,C70209751,85828.88,268817.86,0,1.0,4.0
3508129,259,CASH_IN,30918.55,C1550863032,1295014.72,1325933.27,C70209751,268817.86,237899.31,0,1.0,5.0
3773049,280,CASH_IN,186258.75,C484758161,9260.0,195518.75,C70209751,237899.31,224957.93,0,1.0,6.0
3797927,281,CASH_OUT,173317.37,C1536448349,31960.0,0.0,C70209751,51640.56,224957.93,0,1.0,7.0
6044571,491,CASH_OUT,449199.47,C1192213620,449199.47,0.0,C70209751,224957.93,674157.4,1,1.0,8.0
4266630,307,CASH_OUT,253844.39,C375302765,104737.0,0.0,C702718253,0.0,253844.39,0,1.0,1.0
5209151,370,CASH_IN,130362.88,C161761560,1122967.1,1253329.98,C702718253,253844.39,123481.51,0,1.0,2.0
5563207,386,CASH_OUT,978362.97,C2043269100,978362.97,0.0,C702718253,123481.51,1101844.48,1,1.0,3.0
6266693,617,CASH_OUT,93410.13,C1605189970,0.0,0.0,C702718253,1101844.48,1195254.61,0,1.0,4.0
187992,13,CASH_OUT,89911.41,C1540761199,37966.0,0.0,C704744337,10490.0,0.0,0,1.0,1.0
383192,17,CASH_IN,145962.01,C258891621,176908.74,322870.75,C704744337,0.0,0.0,0,1.0,2.0
553555,22,CASH_OUT,61378.9,C1052234259,51657.0,0.0,C704744337,0.0,61378.9,0,1.0,3.0
1496485,142,CASH_IN,60279.65,C1791403585,71438.58,131718.23,C704744337,61378.9,1823854.12,0,1.0,4.0
1499188,143,CASH_OUT,1822754.86,C941627109,1822754.86,0.0,C704744337,1099.26,1823854.12,1,1.0,5.0
1531845,154,CASH_OUT,245657.13,C1750099418,176664.88,0.0,C704744337,1823854.12,2069511.25,0,1.0,6.0
1640372,157,TRANSFER,1180690.28,C646960717,56404.0,0.0,C704744337,2069511.25,3250201.53,0,1.0,7.0
1897467,165,TRANSFER,327347.44,C225639458,30469.0,0.0,C704744337,3250201.53,3577548.97,0,1.0,8.0
2674918,210,CASH_OUT,64715.26,C738915983,0.0,0.0,C704744337,3577548.97,3642264.23,0,1.0,9.0
2721581,211,CASH_OUT,2234.11,C1855035865,49272.0,47037.89,C704744337,3642264.23,3644498.34,0,1.0,10.0
3316999,252,CASH_IN,163268.43,C282903729,3020074.59,3183343.02,C704744337,3644498.34,3481229.91,0,1.0,11.0
3582890,261,CASH_IN,112278.34,C1268704225,12064039.33,12176317.66,C704744337,3481229.91,3368951.57,0,1.0,12.0
3665227,276,CASH_IN,31605.65,C98321049,425834.63,457440.28,C704744337,3368951.57,3337345.92,0,1.0,13.0
3811521,281,CASH_IN,172173.97,C1573836216,6854162.67,7026336.64,C704744337,3337345.92,3165171.95,0,1.0,14.0
3909336,284,CASH_OUT,268958.17,C1285320878,0.0,0.0,C704744337,3165171.95,3434130.11,0,1.0,15.0
4088458,301,TRANSFER,116405.42,C361623016,0.0,0.0,C704744337,3434130.11,3550535.53,0,1.0,16.0
4300775,307,DEBIT,247.82,C1632323697,11544.0,11296.18,C704744337,3550535.53,3550783.36,0,1.0,17.0
5990126,416,CASH_IN,221048.32,C218250635,6558564.46,6779612.77,C704744337,3550783.36,3329735.04,0,1.0,18.0
6290891,661,CASH_OUT,403832.21,C601222362,0.0,0.0,C704744337,3329735.04,3733567.25,0,1.0,19.0
4706995,331,CASH_IN,113152.82,C1413304170,326426.93,439579.76,C705161174,441213.87,328061.04,0,1.0,1.0
4835623,347,CASH_OUT,10442.24,C2084745202,0.0,0.0,C705161174,328061.04,338503.28,0,1.0,2.0
5419798,378,CASH_OUT,40518.61,C191019117,31287.0,0.0,C705161174,338503.28,379021.89,0,1.0,3.0
5602041,394,CASH_IN,199052.16,C195011999,83019.0,282071.16,C705161174,379021.89,179969.72,0,1.0,4.0
5988252,415,CASH_OUT,23236.49,C631901150,23236.49,0.0,C705161174,179969.72,203206.21,1,1.0,5.0
